_id,name,sentence,cmd
17-69,,"적과 접촉하는 즉시 숲속으로 유인, 오솔길로 몰아넣어 적의 시야와 기동을 차단한다.",
17-70,,그리고 폐가 뒤에 은엄폐한 4호 전차가 측면에서 제압한다.,
17-71,,"T-34에 남은 탄약이 적으므로, 포수와 탄약수는 4호 전차에 배치한다.",
17-72,,"즉, T-34가 조공, 4호 전차가 주공을 담당한다.",
17-73,아델라이데,이상이다. 질문은?,"SetSprite(0, ""adel_basic"");"
17-74,소냐,없습니다!,"SetSprite(0, "" sonya_smile_1"");"
17-75,전차장,준비할 시간이 없으니 최대한 간략하게 움직인다.,
17-76,전차장,나머지는 각자의 임기응변에 맡긴다.,
17-77,레베카,저…,"SetSprite(0, ""rebecca_angry"");"
17-78,레베카,저도... 함께 싸우고 싶습니다!,
17-79,전차장,위험합니다! 안전하게 후방에서 기다리세요.,
17-80,레베카,더는 짐이 되고 싶지 않아요!,
17-81,레베카,저도 할 수 있는 한 힘을 보태고 싶습니다!,
17-82,레베카,부디… 같이 싸우게 해주세요!,
17-83,아델라이데,그렇다는군?,"SetSprite(0, ""adel_smile_1"");"
17-84,전차장,… 손이 부족한 상황이긴 하니깐. 좋습니다.,"SetSprite(1, "" rebecca_shock"");"
17-85,전차장,함께 싸우죠.,"SetSprite(1, "" rebecca_smile_1"");"
17-87,레베카,넵!! 감사합니다!,"SetSprite(1, "" rebecca_smile_2"");"
17-88,아델라이데,"그럼, 잘 부탁한다.","SetSprite(0, ""adel_basic"");SetSprite(1, "" rebecca_basic"");"
17-89,아델라이데,무운을!,"Wait(2);StopBGM(""bgm18"",0.2);"
18-1,,,"SetSprite(0, """");SetSprite(1, """");MakeTitle(""오전 6시 41분."");SetBackground(""meadow_day""); SetDateTime(""1943.08.06 06:41"");PlayBGM(""bgm11"");"
18-2,,"아슬아슬했지만, 그래도 시간 내에 작전 지역까지 도착했다.","PlaySFX(""tank_engine"");"
18-3,미하일,엔진이 다행히 버텨주었군요!,"SetSprite(0, ""michael_basic"");"
18-4,미하일,솔직히 더는 기동이 어려울 거로 생각했습니다.,
18-5,전차장,이제부터가 관건이다.,
18-6,전차장,"적이 누군지, 그리고 어떻게 나올지도. 모든 게 미지수다.",
18-7,레베카,긴장되네요.,"SetSprite(0, ""rebecca_angry"");"
18-8,,전투를 앞두고 승리 가능성을 최대한 검토한다.,"SetSprite(0, """");"
18-9,,하지만. 현 상황에서의 승률은 높지 않다.,
18-10,,"전차는 너덜너덜해져 퍼지기 직전이고, 병력도, 무장도 부족하다.",
18-11,,적 전차의 종류도 매우 중요한 변수다.,
18-12,,이 상황에서 상정 가능한 최악의 적은 티거.,
18-13,,"전면 장갑만 100mm가 넘으며, 30톤이 넘는 거대한 차체에 흉악한 8,8cm포 무장까지.",
18-14,,말 그대로 움직이는 난공불락의 요새다.,
18-15,,"현 상태에서 티거를 만난다면, 숨넘어가기 직전의 환자가 헤비급 세계 챔피언과 싸우는 셈.",
18-16,전차장,티거만 아니면 어떻게든 해볼 만할 텐데.,
18-17,,시간이 얼마 남지 않았다.,
18-18,,뭔가... 타개책은 없을까…!,
18-19,,전방을 하염없이 바라보고 있으니,
18-20,,"희미하게 배기음이 들리며, 매연이 올라오는 게 보인다.","PlaySFX(""tank_engine"");"
18-21,,적이다.,
18-22,미하일,전차장님! 1시 방향 움직임 포착!,"SetSprite(0, ""michael_angry"");StopBGM(""bgm11"",2);"
18-23,전차장,알겠다! 기동 준비하고 대기!,"SetSprite(0, """");"
18-24,,드디어 전투가 임박했다.,
18-25,,쌍안경을 급히 들고 적을 식별한다.,"PlaySFX(""weapons_use"");"
18-26,,그리고…,
18-27,,티거…!! 최악이다!!,"SetBackground(""tiger_meadow_day"");PlayBGM(""bgm12"");"
18-28,전차장,적 티거 전차 식별!! 전속력으로 현 위치에서 이탈한다!,
18-29,미하일,알겠습니다!!,"SetSprite(0, ""michael_angry"");"
18-30,,"<i><b> ""쿠궁"" </b></i>","MakeShake(2.0);PlaySFX(""tank_track"");"
18-31,,궤도를 급히 움직이자 차체가 심하게 흔들린다.,
18-32,레베카,읏…,"SetBackground(""t34_in_top"");SetSprite(0, ""rebecca_angry"");"
18-33,전차장,미하일! 후진한 상태로 길에 진입해라!!,
18-34,전차장,전면 장갑이 적을 향하도록 해야 버틸 수 있다!!,
18-35,미하일,알겠습니다!! 걱정 마십쇼!!,"SetSprite(0, ""michael_basic"");PlaySFX(""tank_track"");"
18-36,전차장,"레베카 씨, 신호하면 탄약을 장전해주세요!",
18-37,레베카,네!!,"SetSprite(0, ""rebecca_angry"");"
18-38,,입구에서 점점 멀어져가는 가운데,"SetSprite(0, """");"
18-39,,"우리가 조금 전 남긴 궤도를 따라, 적 전차가 비집고 들어온다.","PlaySFX(""tank_track"");"
18-40,,"그리고 포구가, 서서히 움직이며",
18-41,,이쪽을 향한다!!,"PlaySFX(""tank_fire_shot"");"
18-42,,"<i><b> ""슈웅"" </b></i>","PlaySFX(""shooting"");"
18-43,전차장,공격이 들어온다!!,
18-44,,"<i><b> ""쾅!!!"" </b></i>","MakeShake(1.0);PlaySFX(""grenade_bomb"");"
18-45,,첫발은 아슬아슬하게 비껴 나가며 우측의 나무들을 찢어발겼다.,
18-46,,이쪽도 반격이다!,
18-47,,"<i><b> ""쾅!!!"" </b></i>","MakeShake(1.0);PlaySFX(""tank_fire_shot"");"
18-48,,명중했다...!!,"PlaySFX(""tank_hit"");"
18-49,,좁다란 길에 맞춰 미리 포구를 고정했으니 당연한 결과이지만.,
18-50,,"<i><b> ""끼익"" </b></i>","PlaySFX(""tank_track"");"
18-51,전차장,역시 이 정도로는 흠집도 나지 않는군.,
18-52,레베카,탄약 장전합니다!,"SetSprite(0, ""rebecca_angry"");PlaySFX(""shell_reload"");"
18-53,전차장,그렇다면 계속 퍼붓는 수밖에!!,
18-54,미하일,조심하십시오!!!,"SetSprite(0, ""michael_angry"");"
18-55,,"<i><b> ""쾅!!!"" </b></i>","MakeShake(3.0);PlaySFX(""tank_fire_shot"");MakeEffect(""explode"", 2.0);"
18-56,레베카,꺅!!,"SetSprite(0, ""rebecca_shock"");"
18-57,,귀에서 피가 나올 정도의 폭발음이다.,"SetSprite(0, """");"
18-58,,당한 건가?!,
18-59,미하일,조금 전에는 당할 뻔했습니다!!,"SetSprite(0, ""michael_angry"");"
18-60,전차장,어떻게 된 거지?,
18-61,미하일,적이 초탄에 날려 버렸던 나무 사이로 아슬아슬하게 피했습니다!!,"PlaySFX(""tank_track"");"
18-62,,위험했다!!,
18-63,,미하일의 순간적인 기지가 아니었다면 죽었을 터!!,
18-64,레베카,저희도 반격해야죠!!,"SetSprite(0, "" rebecca_angry"");"
18-65,전차장,미하일! 다시 길을 따라 후진해라!!,
18-66,전차장,작전 속행이다!,
18-67,미하일,넵!!,"SetSprite(0, ""michael_basic"");"
18-68,,"<i><b> ""쿠궁"" </b></i>","MakeShake(2.0);PlaySFX(""tank_engine"");"
18-69,,"다시 엑셀을 밟자, 엔진이 비명음을 내뿜기 시작했다.",
18-70,,조금만 더 버텨주길!!,
18-71,미하일,기동합니다!!,"PlaySFX(""tank_track"");"
18-72,전차장,좋다!! 곧 4호 전차와 합류 지점이다!! 버텨라!!,
18-73,,"<i><b> ""우웅"" </b></i>","PlaySFX(""speaker"");"
18-74,닥터 프란츠,들리나? 버러지 같은 소련 제군들??,"SetBackground(""tiger_meadow_day"");SetSprite(0, ""michael_shock"");"
18-75,전차장,이번엔 또 뭐지?,
18-76,레베카,확성기??,"SetSprite(0, "" rebecca_shock"");"
18-77,닥터 프란츠,아마도 들리겠지.,"SetSprite(0, ""franz_smile"");"
18-78,닥터 프란츠,우리가 온 목적은 4호 전차에 타고 있는 쓰레기 같은 유대인과 더러운 배신자의 청소라네.,
18-79,닥터 프란츠,자네들의 보잘것없는 화력으로 대항하려 들지 말고 순순히 항복한다면…,
18-80,전차장,이게 내 대답이다!!,
18-81,,"<i><b> ""쾅!!!"" </b></i>","PlaySFX(""tank_fire_shot"");MakeEffect(""explode"", 2.0);"
18-82,,티거의 큐폴라를 저격했다!!,
18-83,닥터 프란츠,운터멘쉬(Untermensch)!!,"SetBackground(""battle_3"");SetSprite(0, ""franz_angry"");"
18-84,닥터 프란츠,더러운 슬라브 노예 놈들이 감히!!!,
18-85,전차장,아깝게도 죽이지는 못했군.,
18-86,미하일,하하하!!! 역시 전차장님!!!,"SetSprite(0, ""michael_smile"");"
18-87,레베카,바로 탄약 장전합니다!!,"SetSprite(0, ""rebecca_smile_2"");PlaySFX(""shell_reload"");"
18-88,닥터 프란츠,젠장!! 생포해서 연구에 써보려고 했는데!!,"SetSprite(0, ""franz_angry"");"
18-89,닥터 프란츠,더는 봐줄 것 없다!! 전속력으로 밀어 버려라!!,"PlaySFX(""tank_fire_shot"");"
18-90,,"<i><b> ""슈웅"" </b></i>","PlaySFX(""shooting"");"
18-91,전차장,좌측으로 완전히 꺾어!!,
18-92,미하일,넵!!,"SetSprite(0, ""michael_basic"");"
18-93,,"<i><b> ""쾅!!!"" </b></i>","StopBGMAll();SetSprite(0, ""michael_shock"");MakeShake(3.0);PlaySFX(""grenade_bomb"");MakeEffect(""explode"", 2.0);"
18-94,,차체가 흔들리더니 눈앞이 번쩍였다!,"PlayBGM(""bgm13"");"
18-95,전차장,피탄되었다!! 손상은??!!,
18-96,레베카,전차장님!! 머리에서 피가…!!,"SetSprite(0, ""rebecca_shock"");PlaySFX(""sticky"");"
18-97,,파편에 맞은 건가. 통증조차 느껴지지 않는다.,
18-98,미하일,으… 포신과 포방패 손상되었습니다!!,"SetSprite(0, ""michael_angry"");"
18-99,미하일,전투 불능...!!,
18-100,전차장,기동은 가능한가?!,
18-101,,"<i><b> ""쿠궁"" </b></i>","MakeShake(1.0);PlaySFX(""tank_engine"");"
18-102,미하일,가능합니다!! 이제 곧 합류 지점입니다!!,"SetSprite(0, """");"
18-103,전차장,마지막이다! 전속력으로 합류 지점으로!!,
18-104,,"<i><b> ""끼익"" </b></i>","PlaySFX(""tank_track"");"
18-105,,할 수 있는 모든 걸 다했다.,
18-106,,이제… 결착이다!!,
18-107,,…,"MakeTitle("""");"
18-108,아델라이데,적 전차 식별. 탄종 철갑탄. 사거리 300미터.,"SetBackground(""pz4_in_top"");SetSprite(0, ""adel_basic"");"
18-109,아델라이데,사격!,"SetSprite(0, ""adel_angry_1"");"
18-110,소냐,사격!!,"SetSprite(0, ""sonya_angry"");"
18-111,,"<i><b> ""쾅!!!"" </b></i>","SetSprite(0, """");PlaySFX(""tank_fire_shot"");MakeEffect(""explode"", 2.0);"
18-112,,4호 전차다!!,"SetBackground(""pzIV_mud_day"");"
18-113,,작전은 성공한 건가!!,
18-114,레베카,아군이에요!! 전차장님!!,"SetSprite(0, ""rebecca_basic"");"
18-115,전차장,합류하는 데 성공했나!! 적은??,
18-116,미하일,확인 중!!,"SetSprite(0, ""michael_basic"");PlaySFX(""tank_hit"");"
18-117,,"<i><b> ""끼익"" </b></i>","PlaySFX(""tank_track"");"
18-118,닥터 프란츠,아델라이데 폰 아이젠베르크!!! 더러운 배신자!!!,"SetSprite(0, ""franz_angry"");"
18-119,닥터 프란츠,총통의 이름으로 즉결 처분해주마!!,
18-120,,"치솟는 불길 속에서, 불길한 목소리와 기계음이 서서히 울려 퍼졌다.","PlaySFX(""speaker"");"
18-121,미하일,이럴 수가!! 괴물인가!!,"SetBackground(""tiger_mud_day"");SetSprite(0, ""michael_shock"");"
18-122,전차장,직사로 맞았을 터인데!!,
18-123,전차장,…,
18-124,,티거의 포구가 4호 전차를 향한다.,
18-125,,"조금씩, 조금씩.",
18-126,,유효 사거리 내에서 저 각도면 4호 전차는 끝이다.,
18-127,,…,
18-128,,이렇게 무력하게 바라만 보고 있어야 하는가…?,
18-129,,이렇게 또 당해야 하는 건가…!,
18-130,레베카,부딪쳐요!!,"SetBackground(""t34_in_top"");SetSprite(0, ""rebecca_cry_1"");"
18-131,전차장,뭐?,
18-132,레베카,아직 움직이잖아요!!,
18-133,레베카,끝까지 싸워요!! 살아남으란 말이야!!,"SetSprite(0, ""rebecca_cry_2"");"
18-134,전차장,… 미하일!!,
18-135,미하일,알겠습니다.,"SetSprite(0, ""michael_basic"");"
18-136,,"<i><b> ""쿠궁"" </b></i>","PlaySFX(""tank_engine"");"
18-137,전차장,미안하다! 같이 죽어줘야겠다!!,
18-138,미하일,갑니다!! 인민과 조국을 위하여!!!,"SetSprite(0, ""michael_angry"");"
18-139,미하일,Ypa!!! (만세!!!),
18-140,,"<i><b> ""철컹"" </b></i>","SetBackground(""battle_3"");PlaySFX(""tank_track"");"
18-141,닥터 프란츠,…!!!,"SetSprite(0, ""franz_angry"");"
18-142,닥터 프란츠,조종수!! 당장 회피 기동...!!,
18-143,,"<i><b> ""쾅!!!"" </b></i>","SetBackground(""battle_4"");MakeShake(3.0);PlaySFX(""grenade_bomb"");"
18-144,,T-34가 티거를 들이박으며 불꽃이 일어났다.,"PlaySFX(""tank_hit"");"
18-145,,수 톤짜리 쇳덩이들이 함께 부딪치며.,
18-146,,기괴한 소음과 함께 일그러졌다.,
18-147,아델라이데,지금이다!! 재사격!!,"SetBackground(""pz4_in_top"");SetSprite(0, ""adel_angry_1"");"
18-148,소냐,넵!!,"SetSprite(0, ""sonya_angry"");"
18-149,,"<i><b> ""쾅!!!"" </b></i>","StopBGMAll();MakeShake(1.0);PlaySFX(""tank_fire_shot"");"
18-150,소냐,적… 완전 침묵!!,"PlayBGM(""bgm14"");PlaySFX(""tank_hit"");"
18-152,아델라이데,끝난 건가.,"SetSprite(0, ""adel_basic"");"
18-153,,"티거와 T-34가 엉겨 붙은 아수라장에서, 불길만이 조용히 타오르고 있었다.","SetBackground(""battle_4"");SetSprite(0, """");StopBGM(""bgm14"",2.4);"
19-1,???,…!!!,"MakeTitle("""");SetFilter(""color"");PlayBGM(""bgm10"");"
19-2,,누구지.,
19-3,,누군가 날 부르는 소리다.,
19-4,,따뜻한 음색이다.,
19-5,,알던 목소리 같은데…,
19-6,,기억이 안 난다…,
19-7,레베카,…님!!,"SetFilter("""");SetSprite(0, ""rebecca_cry_1"");"
19-8,레베카,전차장님!!,
19-9,레베카,눈을 좀 뜨세요!!!,
19-10,아델라이데,"큭, 이쪽도 좀 도와줘라.","SetSprite(0, ""adel_shock"");"
19-11,미하일,다리가 끼어서… 쿨럭… 피를… 많이 흘렸어요.,"SetSprite(0, ""michael_angry"");PlaySFX(""sticky"");"
19-12,미하일,저보다는 전차장님을…!,
19-13,소냐,미하일!! 멍청한 소리하지 마!!,"SetSprite(0, ""sonya_cry"");"
19-14,소냐,여기서 살아나가야지!!,
19-15,이리나,요리... 맛있었다. 더 먹고 싶어지는 맛이야.,"SetSprite(0, ""irina_basic"");"
19-16,이리나,그러니... 여기서 죽지 말란 말이다…,"SetSprite(0, ""irina_cry"");"
19-17,미하일,하하하… 노력해 보도록 하죠.,"SetSprite(0, ""michael_basic"");"
19-18,미하일,쿨럭…,
19-19,,"<i><b> ""철퍽"" </b></i>","PlaySFX(""sticky"");"
19-20,아델라이데,피가 쏟아진다. 움직이지 마라!,"SetSprite(1, "" adel_shock"");"
19-21,미하일,허리 아래로 감각이 없어요... 동맥도 잘렸을 겁니다…,
19-22,아델라이데,… 모르핀을 놔줄 테니 버텨라.,"SetSprite(1, "" adel_basic"");"
19-23,다니엘,우우… 이거 어떡하지?,"SetSprite(0, ""daniel_basic"");"
19-24,아델라이데,멀뚱히 서 있지 말고 지렛대가 될만한 걸 가져와 봐라!,"SetSprite(1, ""adel_angry_2"");"
19-25,아델라이데,다리만 빼내면 될 거다!,
19-26,,소란스럽군.,"SetSprite(0, """");SetSprite(1, """");SetFilter(""color"");"
19-27,,무슨 일이더라.,
19-28,,… 뭔가 잊은 게 있는데.,
19-29,,할 일이 남아 있었는데…,
19-30,아델라이데,레베카! 그 쪽은 어때?,"SetFilter("""");SetSprite(0, ""adel_angry_1"");"
19-31,아델라이데,의식은 돌아왔나??,
19-32,레베카,흑흑… 아니요… 여전히 눈을 안 떠요!,"SetSprite(0, ""rebecca_cry_1"");"
19-33,아델라이데,환장하겠군!! 뺨이라도 때려봐!,"SetSprite(0, ""adel_angry_2"");"
19-34,,"<i><b> ""퍽"" </b></i>","SetSprite(0, ""rebecca_cry_1"");PlaySFX(""hit"");"
19-35,레베카,일어나세요!! 흐윽…,
19-36,레베카,이렇게 죽으면… 안되는 거잖아!!,
19-37,레베카,흐윽…,
19-38,레베카,살아남으려고 싸운 거 아니었어?!,"SetSprite(0, ""rebecca_cry_2"");"
19-39,레베카,이런 건… 치사하단 말이야!!,
19-40,레베카,왜!! 날 감싼 거야?!,
19-41,,"<i><b> ""퍽"" </b></i>","PlaySFX(""hit"");"
19-42,레베카,살려면 같이 살아야지!!,
19-43,,"<i><b> ""퍽"" </b></i>","PlaySFX(""hit"");"
19-44,,…,"SetFilter(""color"");"
19-45,,맞다.,
19-46,,충돌하면서. 무의식적으로.,
19-47,,누군가를 지키기 위해 감쌌다.,
19-48,,그리고 정신을 잃었다.,
19-49,,…,
19-50,,"… 그래, 아직 못한 게 있었어!!",
19-51,,레베카…!!,
19-52,전차장,쿨럭…,"SetFilter("""");PlaySFX(""sticky"");"
19-53,레베카,!!!!!!,"SetSprite(0, ""rebecca_shock"");"
19-54,레베카,정신이 드세요?!!!,"SetSprite(0, ""rebecca_cry_1"");"
19-55,전차장,레.. 베카?,
19-56,전차장,… 아픈 사람을 때리면 안 되지.,
19-57,레베카,아하하하…,
19-58,미하일,전… 전차장님!!,"SetSprite(0, ""michael_shock"");"
19-59,전차장,미하일. 전투는 어떻게 되었나.,
19-60,미하일,이겼습니다! 파시스트 놈들에게 패배와 죽음을!!,"SetSprite(0, ""michael_smile"");"
19-61,전차장,덕분이다! 잘해주었다…,"SetSprite(0, ""michael_basic"");"
19-62,,미하일의 창백한 얼굴과 파랗게 변한 입술이 흐릿하게 보인다.,
19-63,,"하지만, 입가에는 여전히 미소를 머금은 채 이쪽을 바라보고 있었다.",
19-64,미하일,전차장님. 얼굴이 창백해졌습니다. 좀 웃어봐요.,
19-65,전차장,"미하일, 자네도 마찬가지야…",
19-66,미하일,하하하… 이제… 제 역할은 다했습니다.,"SetSprite(0, ""michael_smile"");"
19-67,소냐,아… 안돼!! 일어나!!,"SetSprite(0, ""sonya_cry"");"
19-68,아델라이데,젠장…,"SetSprite(0, ""adel_cry"");"
19-69,미하일,여러분과 함께... 싸울 수 있어서...,"SetSprite(0, ""michael_basic"");"
19-70,미하일,행복했습니다…,
19-71,미하일,피곤하군요… 먼저 쉬겠… 습니다…,
19-72,소냐,크윽… 안돼…,"SetSprite(0, ""sonya_cry"");SetSprite(1, "" irina_cry"");"
19-73,이리나,… 잘 가라 전우여. 곧 만나게 될 거다.,
19-74,전차장,미하일…,"SetSprite(0, """");SetSprite(1, """");"
19-75,,의식이…,"StopBGM(""bgm10"",0.1);"
19-76,,다시 흐려지기 시작한다…,
20-1,,..,"MakeTitle(""1943년 8월 7일. 오후 12시."");SetBackground(""meadow_day"");MakeTitle(""1943년 8월 7일. 오후 12시.""); SetDateTime(""1943.08.07 12:00"");"
20-2,소냐,전차장님! 정신이 드세요?,"SetSprite(0, ""sonya_shock"");SetSprite(0, ""irina_shock"");"
20-3,전차장,어떻게 된 거지? 여긴 어디야??,"PlayBGM(""bgm05"");"
20-4,이리나,아군 야전 병원임다. 움직이지 마십쇼.,
20-5,전차장,??!!,
20-6,전차장,레베카 씨와 아델…,
20-7,소냐,쉿. 조용히 하세요!,"SetSprite(0, ""sonya_basic"");SetSprite(1, ""irina_smile"");"
20-8,소냐,군사재판 받고 싶으세요?!,
20-9,이리나,차차 설명드리겠음다. 일단 쉬시죠.,
20-10,전차장,읍…,
20-11,소냐,후… 일단 진정하시고.,
20-12,전차장,미하일은?,"SetSprite(1, ""irina_basic"");"
20-13,소냐,수습해서 잘 묻어줬어요.,
20-14,전차장,그렇군…,
20-15,전차장,또 전우를 잃었군.,
20-16,소냐,좋은 친구였죠…,"SetSprite(0, ""sonya_cry"");"
20-17,이리나,요리도 잘하는 친구였는데… 슬픕니다.,"SetSprite(1, ""irina_cry"");"
20-18,전차장,"그런 의미에서. 일동, 묵념.",
20-19,소냐,명복을.,
20-20,,고개를 숙이고 잠시 추모의 시간을 갖는다.,
20-21,미하일,하하하!! 감사합니다!!,
20-22,,… 목소리가 들리는 듯하지만 기분 탓이겠지.,
20-23,소냐,그나저나 전차장님도!! 얼마나 걱정했는데요!!,"SetSprite(0, ""sonya_shock"");"
20-24,이리나,하마터면 같이 보내드릴 뻔했슴다.,"SetSprite(1, ""irina_basic"");"
20-25,전차장,아직은 죽을 때가 아닌가 봐.,
20-26,전차장,그리고 어떻게 된 거지?,
20-27,소냐,저희 전차는 완파되어 더는 못쓰게 되었구요.,"SetSprite(0, ""sonya_basic"");"
20-28,소냐,전차장님도 생명이 위독하다 보니. 아델라이데 대위가 엄청난 도박을 했죠.,
20-29,,…,"SetBackground(""mud_night"");SetSprite(0, """");SetSprite(1, """");SetFilter(""color"");"
20-30,아델라이데,현재 움직일 수 있는 건 4호 전차뿐이다.,"SetSprite(0, ""adel_basic"");"
20-31,아델라이데,타라. 소련군 진지 근처에 내려주겠다.,
20-32,소냐,그건!! 위험해요!!,"SetSprite(0, ""sonya_shock"");"
20-33,소냐,목숨을 내놓는 일이라고요!!,
20-34,아델라이데,이미 한번 죽음 목숨이다. 두 번 버리는 게 어렵겠나?,"SetSprite(0, ""adel_smile_1"");"
20-35,아델라이데,"게다가, 우릴 구해줬으니 나도 목숨을 빚진 셈이다.",
20-36,소냐,하지만… 여기서 나가는 길은 전차 잔해들로 막혀버렸는걸요!,"SetSprite(0, ""sonya_shock"");"
20-37,아델라이데,장애물이 있으면 뚫고 나가면 된다. 남은 포탄을 써서!!,"SetSprite(0, ""adel_angry_1"");"
20-38,이리나,"… 대위님, 지나갈 통로는 하나 더 있슴다.","SetSprite(0, ""irina_basic"");"
20-39,이리나,"어제 봐둔, 일명 'C 루트'임다.","SetSprite(0, ""irina_smile"");"
20-40,아델라이데,그래? 안내해라.,"SetSprite(0, ""adel_basic"");"
20-41,,…,"SetBackground(""meadow_day"");SetSprite(0, """");SetFilter("""");"
20-42,전차장,그리고 아군 진지까지 도달했다. 이건가?,
20-43,소냐,네 맞습니다.,"SetSprite(0, ""sonya_basic"");"
20-44,소냐,바로 소련군이 쫓아오는 바람에 작별 인사할 틈도 없이 헤어지게 되었지만요.,
20-45,이리나,다행히도 무사히 도망치는 거까진 확인했슴다.,"SetSprite(0, ""irina_smile"");"
20-46,전차장,그런가… 서로에게 빚을 진 셈이로군.,
20-47,,나쁘지 않은 결말일 것이다.,
20-48,,아마도.,
20-49,소냐,"아, 맞다!","SetSprite(0, ""sonya_shock"");"
20-50,소냐,전달해 드릴 게 남아있어요.,"SetSprite(0, ""sonya_smile_1"");"
20-51,전차장,뭐지?,
20-52,소냐,이건…,"SetSprite(0, ""sonya_basic"");"
20-53,소냐,레베카 씨가 전차장님께 남긴 편지에요.,
20-54,소냐,그리고… 이건 아델라이데 대위가 준 훈장이고요.,"PlaySFX(""weapons_use"");"
20-55,전차장,뭐?,
20-56,소냐,본관에게는 더 이상 필요 없다.,"SetSprite(0, ""sonya_angry"");"
20-57,소냐,라면서 주더라구요.,"SetSprite(0, ""sonya_basic"");"
20-58,,기사십자 철십자장'인가.,
20-59,전차장,그 사람답군.,
20-60,소냐,네… 멋진 전우였죠.,"SetSprite(0, ""sonya_basic"");"
20-61,전차장,지금까지 본 중엔 가장 훌륭한 전차장이었다.,
20-62,이리나,"그래서, 어떻게 할 겁니까?","SetSprite(0, ""irina_basic"");"
20-63,,그래.,"SetSprite(0, """");"
20-64,,아직이다.,
20-65,,"나에겐 아직, 할 일이 남아있다.",
20-66,전차장,"전쟁은 끝나지 않았고, 우린 여전히 군인이다.",
20-67,전차장,"그럼, 다시 전차를 몰아야지.",
20-68,소냐,그리고?,"SetSprite(0, ""sonya_basic"");"
20-69,전차장,그리고…,"StopBGM(""bgm05"",0.4);"
20-70,,,"MakeSelection(""레베카 씨를 찾아 못다한 이야기를 마저 끝내야지."", ""아델라이데 대위에게 훈장을 다시 돌려준다. 이건 그녀의 몫이야."", 2117, 2308);"
21-1,소냐,훗. 역시 그럴 거 같았어요!,"SetSprite(0, ""sonya_smile_1"");"
21-2,소냐,"그럼, 쉬고 계세요!",
21-3,소냐,저랑 이리나는 새 전차를 수령하러 가보겠습니다!!,
21-4,레베카,이 편지를 읽고 계신다면.,"MakeTitle("""");SetSprite(0, ""rebecca_basic"");SetBackground(""ruin_night"");SetFilter(""color"");PlayBGM(""bgm02"");"
21-5,레베카,축하드립니다. 깨어나셨군요!!,"SetSprite(0, ""rebecca_smile_2"");"
21-6,레베카,"아마 들으셨겠지만, 저는 못다 한 일을 끝마치기 위해 저의 고향으로 가고자 합니다.","SetSprite(0, ""rebecca_basic"");"
21-7,레베카,그게 저의 사명이니까요.,
21-8,레베카,저는 전쟁 전에는 단치히의 우체국에서 근무했었어요. 비록 말단이긴 했지만요.,
21-9,레베카,"하지만 나치당이 집권하고 유대인에 대한 차별이 노골적으로 심해지는 바람에, 중책을 맡게 되었어요.","SetSprite(0, ""rebecca_angry"");"
21-10,레베카,"친척이나 우체국 동료들 간, 비밀리에 주고받는 우편이나 소포를 제가 직접 전하게 된 거예요.","SetSprite(0, ""rebecca_basic"");"
21-11,레베카,"당시엔 나치당이 편지를 중간에 가로채거나, 검열하는 일도 비일비재했거든요.","SetSprite(0, ""rebecca_angry"");"
21-12,레베카,"그렇게 다 같이 하루하루 힘겹게 버티던 중, 결국 그날이 찾아왔어요.","SetSprite(0, ""rebecca_basic"");"
21-13,레베카,아직도 기억이 생생히 나네요…,
21-14,레베카,"전쟁이 시작된 날. 우체국에서 나치와 전투를 벌였던, 바로 그날이.",
21-15,,…,"MakeTitle(""1945년 3월 25일. 오전 8시."");SetBackground(""meadow_day"");SetFilter(""""); SetDateTime(""1945.03.25 08:00"");StopBGM(""bgm02"",1.4);"
21-16,,비스와-오데르 대공세. 포메라니아 방면.,"PlayBGM(""bgm01"");"
21-17,소냐,이제 거의 다 왔군요.,"SetSprite(0, ""sonya_basic"");"
21-18,소냐,수 킬로만 더 가면 단치히입니다.,
21-19,이리나,그런데 정말… 괜찮겠슴까?,"SetSprite(0, ""irina_basic"");"
21-20,이리나,"며칠 전의 포격으로 도시 전체가 파괴되었고, 주민들도 전부 소개되었슴다?","SetSprite(0, ""irina_shock"");"
21-21,전차장,그래도… 만날 수 있다는 희망은 가져 보는 게 좋지 않아?,
21-22,전차장,도시로 진입한다.,"SetSprite(0, """");"
21-23,,"<i><b> ""끼익"" </b></i>","SetBackground(""firstBackground"");PlaySFX(""tank_track"");"
21-24,,궤도가 구슬픈 소리를 내며 천천히 움직이기 시작한다.,
21-25,,"<i><b> ""끼익"" </b></i>","PlaySFX(""tank_track"");"
21-26,,"이제 곧 도시에,",
21-27,,"아니, 포격에 처참하게 부서진 잔햇더미로 진입한다.",
21-28,,"몇몇 건물들은 아직도 불길에 휩싸여 위태롭게 춤을 추는 듯했고,",
21-29,,하늘은 포연과 연기에 물들어 잿빛으로 우중충하다.,
21-30,소냐,조심하십쇼. 패잔병들이 아직도 남아서 저항하고 있습니다.,"SetBackground(""t34_in_bottom"");SetSprite(0, ""sonya_angry"");"
21-31,이리나,시가전은 어지간하면 피하고 싶슴다.,"SetSprite(0, ""irina_basic"");"
21-32,전차장,동감한다. 가능하다면 빠르게 레베카 씨만 구출해서 나오고 싶군.,
21-33,전차장,"그런데, 문제는 어딜가도 잿더미뿐이라는 거다.",
21-34,전차장,이래서야 어디가 우체국이었는지 알 수가 없지 않나!,
